C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_45_824.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_45_824.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_45_824.jpg,0,1,0,8.870127
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_45_896.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_45_896.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_45_896.jpg,-0.05,1,0,9.765257
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_45_969.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_45_969.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_45_969.jpg,-0.2,1,0,10.42157
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_042.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_042.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_042.jpg,0,1,0,11.28233
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_112.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_112.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_112.jpg,0,1,0,11.91001
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_186.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_186.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_186.jpg,0,1,0,12.78892
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_259.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_259.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_259.jpg,-0.2,1,0,13.74371
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_330.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_330.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_330.jpg,-0.35,1,0,14.087
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_406.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_406.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_406.jpg,-0.5500001,1,0,14.9625
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_476.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_476.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_476.jpg,0,1,0,15.75919
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_550.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_550.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_550.jpg,0,1,0,16.44617
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_623.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_623.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_623.jpg,0,1,0,17.2922
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_695.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_695.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_695.jpg,0,1,0,18.13902
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_769.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_769.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_769.jpg,-0.05,1,0,18.59974
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_840.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_840.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_840.jpg,-0.25,1,0,19.40664
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_912.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_912.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_912.jpg,-0.45,1,0,20.14868
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_46_987.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_46_987.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_46_987.jpg,-0.6000001,1,0,20.74372
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_058.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_058.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_058.jpg,0,1,0,21.38817
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_128.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_128.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_128.jpg,0,1,0,21.91758
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_201.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_201.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_201.jpg,0,1,0,22.70387
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_272.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_272.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_272.jpg,0,1,0,23.49257
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_341.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_341.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_341.jpg,-0.1,1,0,24.08286
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_410.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_410.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_410.jpg,-0.25,1,0,24.63685
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_483.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_483.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_483.jpg,0,1,0,25.33528
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_553.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_553.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_553.jpg,0,1,0,26.09019
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_623.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_623.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_623.jpg,0,1,0,26.65731
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_696.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_696.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_696.jpg,-0.1,1,0,27.40839
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_774.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_774.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_774.jpg,-0.3,1,0,28.11297
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_846.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_846.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_846.jpg,-0.45,1,0,28.58335
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_916.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_916.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_916.jpg,-0.6500001,1,0,29.12498
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_47_989.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_47_989.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_47_989.jpg,0,1,0,29.51974
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_057.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_057.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_057.jpg,0,1,0,30.17665
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_129.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_129.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_129.jpg,0,1,0,30.18863
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_202.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_202.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_202.jpg,0,1,0,30.18964
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_272.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_272.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_272.jpg,0,1,0,30.19029
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_340.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_340.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_340.jpg,-0.15,1,0,30.18567
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_411.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_411.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_411.jpg,0,1,0,30.19068
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_483.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_483.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_483.jpg,0,1,0,30.19007
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_554.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_554.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_554.jpg,0,1,0,30.19026
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_624.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_624.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_624.jpg,0,1,0,30.19031
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_702.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_702.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_702.jpg,0,1,0,30.18938
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_779.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_779.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_779.jpg,-0.1,1,0,30.18777
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_854.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_854.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_854.jpg,-0.3,1,0,30.16942
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_48_924.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_48_924.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_48_924.jpg,0,1,0,30.18839
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_003.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_003.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_003.jpg,0,1,0,30.19015
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_075.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_075.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_075.jpg,0,1,0,30.19028
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_152.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_152.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_152.jpg,0,1,0,30.19031
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_228.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_228.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_228.jpg,-0.05,1,0,30.1898
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_299.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_299.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_299.jpg,-0.25,1,0,30.17514
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_371.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_371.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_371.jpg,0,1,0,30.18889
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_444.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_444.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_444.jpg,0,1,0,30.19028
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_519.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_519.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_519.jpg,0,1,0,30.19031
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_590.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_590.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_590.jpg,-0.05,1,0,30.18988
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_663.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_663.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_663.jpg,-0.25,1,0,30.17579
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_738.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_738.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_738.jpg,-0.45,1,0,30.15218
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_813.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_813.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_813.jpg,0,1,0,30.18546
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_892.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_892.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_892.jpg,0,1,0,30.18947
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_49_969.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_49_969.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_49_969.jpg,0,1,0,30.19007
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_50_045.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_50_045.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_50_045.jpg,-0.1,1,0,30.18895
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_50_119.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_50_119.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_50_119.jpg,-0.3,1,0,30.17113
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_50_198.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_50_198.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_50_198.jpg,0,1,0,30.18843
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_50_272.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_50_272.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_50_272.jpg,0,1,0,30.18943
C:\Users\dell\Desktop\sl-snapshot\IMG\center_2019_12_25_13_44_50_341.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\left_2019_12_25_13_44_50_341.jpg,C:\Users\dell\Desktop\sl-snapshot\IMG\right_2019_12_25_13_44_50_341.jpg,0,1,0,30.19028
